web_scraper_order,web_scraper_start_url,nom,prix,adresse,urls_images
"1767042573-779","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Bleus d'hollande","15 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1006380_uploaded_image1_1569854064.06.png"
"1767042573-780","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Brahmane poules","35 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1006369_uploaded_image1_1569853974.38.png"
"1767042573-781","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins angora californien","11 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_993655_uploaded_image1_1569535990.77.png"
"1767042573-782","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poules","7 000CFA","Sénégal","https://images.coinafrique.com/thumb_977534_uploaded_image1_1569239272.43.png"
"1767042573-783","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Paons Pigeons","30 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_968953_uploaded_image1_1569008082.81.png"
"1767042573-784","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet - Pigeon  - Lapin","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_944363_uploaded_image1_1568471599.26.png"
"1767042573-785","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Bouldolande","7 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_944280_uploaded_image1_1568469542.41.png"
"1767042573-786","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussins Bantam","8 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_912493_uploaded_image1_1567685916.85.png"
"1767042573-787","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_908730_uploaded_image1_1567603082.63.png"
"1767042573-788","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Femelle Cochin bleu","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_899496_uploaded_image1_1567386467.81.png"
"1767042573-789","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Barahmane","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_899487_uploaded_image1_1567386142.96.png"
"1767042573-790","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussins bantam","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_899477_uploaded_image1_1567385912.28.png"
"1767042573-791","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Coq","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_899472_uploaded_image1_1567385639.81.png"
"1767042573-792","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","2 500CFA","Sénégal","https://images.coinafrique.com/thumb_886584_uploaded_image1_1567011994.0.png"
"1767042573-793","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Coqs et poussins","800CFA","Sénégal","https://images.coinafrique.com/thumb_886578_uploaded_image1_1567011857.49.png"
"1767042573-794","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_885789_uploaded_image1_1566997710.07.png"
"1767042573-795","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin nain noir adulte","10 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_878312_uploaded_image1_1566833445.3.png"
"1767042573-796","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Femelle GDF 4 mois","70 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_862099_uploaded_image1_1566396428.28.png"
"1767042573-797","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Race bleu d' hollande","800CFA","Sénégal","https://images.coinafrique.com/thumb_858710_uploaded_image1_1566319546.08.png"
"1767042573-798","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Coq et poussins bleus","15 000CFA","Sénégal","https://images.coinafrique.com/thumb_855420_uploaded_image1_1566249496.28.png"
"1767042573-799","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin Buchka","7 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_848961_uploaded_image1_1566052780.75.png"
"1767042573-800","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Coqs Brahmane","5 000CFA","Thies Ouest, Thiès, Sénégal","https://images.coinafrique.com/thumb_841858_uploaded_image1_1565838064.66.png"
"1767042573-801","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","2 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_798654_uploaded_image2_1564576617.9.png"
"1767042573-802","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_774940_uploaded_image1_1563940703.34.png"
"1767042573-803","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin géant","70 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_761183_uploaded_image1_1563536095.25.png"
"1767042573-804","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins et lapereaux angora Californien","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_729715_uploaded_image1_1562719494.94.png"
"1767042573-805","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","3 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_729710_uploaded_image1_1562719384.82.png"
"1767042573-806","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins et lapereaux Angora Californien","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_729692_uploaded_image1_1562719154.82.png"
